,R_1M,R_3M,AboveEMA50,Vol20(ann),FMS,Filter_Status,ΔFMS_1D,ΔFMS_5D,R_1W,R_6M,R_YTD
MSFY,0.04776496528559049,0.051163958649409036,0.04093930553421821,0.1414406258335956,0.05444137398403648,정상,0.02082801010954305,-0.20229541804942663,0.0005086282024282518,0.22849025186803584,0.17980469544211153
DIEM,0.04851518145473088,0.14023977490860062,0.04921725682521827,0.20989961695528367,0.05438986723963801,정상,-0.010299576912832509,-0.19018306707962113,-0.0038881773583535617,0.2597352862928122,0.25015294954748324
DEMZ,0.04453847212609463,0.12600797122746554,0.04672509204911468,0.1836697425640321,0.05433396036283766,정상,-0.007287324406507367,-0.3062534888936521,-0.009336415696245992,0.2453932789824549,0.17006014133978575
SPIN,0.03953635976919667,0.10805181947042786,0.039959582046319886,0.14476637264708725,0.053997874036420146,정상,0.006183728540277211,-0.16347966090128685,-0.003929874239359199,0.19743517040588054,0.09367510155382397
MPTI,0.05152592528809752,0.29570047983288616,0.07874653515709684,0.3605977362118899,0.0538358120991549,정상,-0.03329793437619756,-0.12891027467188837,0.0040899771690043885,0.03862746688291141,0.10970098275192863
BSSX,0.029834680713225925,0.07361620011462833,0.024133551755074478,0.06487621028225907,0.053649773452606464,정상,0.011600907806673222,-0.13989947735722574,-0.010728525512570863,0.07296341284478536,0.0007763098470856544
OTEX,0.021763714156294967,0.37206295685949065,0.04182104373120121,0.24084833646016351,0.05343249542221706,정상,-0.06043269691218467,-0.6211970543980517,-0.04528825072015419,0.43386897111094225,0.33455643205440366
CGHM,0.02866774266172989,0.07897700257418272,0.024874864155442822,0.06540021308515608,0.053284366527782345,정상,0.0024927207722809097,-0.15056289975505954,-0.009783883481456979,0.07737660899535048,0.009368212797176145
FLMB,0.02873158679504484,0.07642046350129661,0.025550179148327246,0.06529368158779844,0.05320569598537184,정상,0.001448188420210328,-0.1637961241728097,-0.011132878438858462,0.07527824897632907,0.003924815598854492
INFR,0.04532434882131908,0.05340974779678542,0.022969073359196734,0.10530878773653611,0.05291671613529081,정상,0.07643446722648806,-0.4822353755950898,-0.028241878559324918,0.09767304435735524,0.17825673239385598
CVRT,0.045628425568762676,0.19336652553612033,0.057635026226908304,0.2458432343855641,0.05277609969295294,정상,-0.028734064567240147,-0.37992763891807324,-0.009357999065125466,0.30744031090862856,0.24655158532783084
000720.KS,0.21645796064400713,0.007407407407407307,0.11008116064718121,0.8172048094388217,0.05265974876871227,정상,-0.15929316182880449,-0.014251752170122423,0.021021021021021102,0.5925058548009368,1.724971796197531
MYN,0.028079866346508497,0.12246198727679092,0.028004055831363894,0.09443514806863716,0.05248805207901419,정상,0.011529192510685182,-0.3995927618788004,-0.022823732200572877,0.08874537342713995,0.0193564431655584
IIF,0.05172722058709556,0.04940952278282751,0.025933243941374418,0.1303694970191866,0.052473136645633245,정상,-0.001292661429042552,0.0060212065496706435,-0.003535291997430634,0.09978996212504931,0.057611545592313185
VHT,0.028673094247755992,0.1377571698006641,0.03840101010069086,0.12272960508464152,0.052442944612839326,정상,0.02916113048958563,-0.5594750646476454,-0.018205729443012908,0.12993415198788694,0.044525107034483424
GEMD,0.034840696222332435,0.0774024250794183,0.029348395809060124,0.09398099462940794,0.05215289888131858,정상,-0.003734362006893921,-0.0684166169287096,-0.0022380005656149615,0.12347870916895265,0.09492139605445327
FNGO,0.08080834367950485,0.28131882914038986,0.08966057833696461,0.47298908424423275,0.05201528822092691,정상,0.01421539517215624,0.079416883081136,0.023141413669980793,0.6754223092654961,0.40382127901682074
AVA,0.058708956950282554,0.04361029529999527,0.026969750565571715,0.1532375964912056,0.051939337018198806,정상,0.09919799187139366,-0.31996594599128875,-0.031026453481278304,-0.011690745614391651,0.053884779706871555
LAUR,0.03537092508304318,0.38053626271498553,0.1076910066137593,0.403533828852665,0.05149784724120174,정상,0.08100695841526581,0.13254591940890945,0.056571091628030645,0.4247102979729023,0.6867250540791974
BKGI,0.0430860110379665,0.05501974534542575,0.0342850368962917,0.11835552436146893,0.05102631950989844,정상,0.05062193436793949,-0.1974540355914215,-0.005740948904658594,0.1456442473012194,0.3095204961018956
IWFL,0.06472748503386039,0.23862450773056976,0.08476135256999395,0.38464683446210823,0.05102065897310601,정상,0.01797303550808134,-0.12589534402420446,0.019279861182515567,0.6060493309216917,0.21135517676006144
PCY,0.031073214605510824,0.10119290325499364,0.032596159230709354,0.10095235450820385,0.05085015469885257,정상,0.0030439992935975546,-0.207942772653386,-0.010501243072848832,0.17445513817119562,0.12855657664832676
MFLX,0.028301246312816053,0.08005683551310994,0.023339218947874274,0.063609721287014,0.05083365498530068,정상,0.024388901038503663,-0.14537802528825206,-0.011133812335927806,0.07427193929724174,0.00709474997590176
FELG,0.04261355739892747,0.1520047202661039,0.05373136575826343,0.2058271246449083,0.05082872900175284,정상,0.007915545769510257,-0.08287234159343376,0.009606937115611558,0.3255523434960603,0.16837351277058765
NQP,0.017314225488483492,0.1451321341156513,0.03704932215534451,0.086463302082312,0.05053407494938844,정상,0.012007679647505265,-0.2537296601691868,-0.009066224857556704,0.12138577831805875,0.11445581074873834
CAF,0.02837789459180784,0.24474846524807647,0.07993789454949551,0.2544692667950457,0.050295801199387036,정상,-0.01952587790850213,-0.011966300202850194,0.029445424283934596,0.36067497443309326,0.3403872441927245
SPXN,0.03971784712531101,0.1321918821412591,0.046100962714069604,0.17192594662702204,0.05011947592798871,정상,0.007531875297784929,-0.16258430289723724,0.00029856589725674176,0.2684789530570011,0.152612804353343
MMIN,0.027589293508128554,0.07868623488703808,0.0238317186980741,0.06163485262469141,0.04999464999773395,정상,-0.005064702571314417,-0.20554232612911538,-0.01357547680668536,0.07013242047094836,0.00915257241918277
VENU,0.1250229192037906,0.001954833073847473,0.04473308685889443,0.38967635012951385,0.0499627348161802,정상,0.23812824168622293,0.12828671472673453,-0.011871817818118413,0.7301297946024898,0.4423987164083061
HEEM,0.04169320638020069,0.17157727341016504,0.055177367346457284,0.2169852088331489,0.049940032197755946,정상,-0.041924524603859314,-0.221598149473553,-0.004341728688676549,0.2859273678073302,0.268579311437368
DOV,0.09740041787474962,0.04941323990840951,0.05253352764153152,0.3345318594759737,0.04991785539928986,정상,-0.016227662359033945,0.049336607697353096,0.006908777856163839,0.0570255139593292,-0.06032756014063401
QQQT,0.045153452385133575,0.13733412774511633,0.05047449526369263,0.20127041749752103,0.04975437298061208,정상,-0.005864680209088813,-0.08584958031105339,0.005170257826228486,0.26767774864562854,0.13816621526739703
XDQQ,0.044165800027336166,0.12570267412316305,0.044793136999968786,0.18174891951223643,0.04950522588781747,정상,0.011212027681926584,-0.0732274372341628,8.218643723245656e-05,0.20481033012079042,0.09048573815228167
BDGS,0.03187352347966721,0.08324755920958649,0.02868063837646906,0.08761596297874437,0.04930952546150824,정상,0.007469076402946695,-0.03127485237906147,0.00046993091623037664,0.12593552732496827,0.0746973983874617
031980.KS,0.06512605042016806,0.6069730586370841,0.09228362656670819,0.6148810002515257,0.04926143702840624,정상,-0.28934087499798966,-1.0658474687911665,-0.08318264014466548,0.37212449255751023,0.33245729303547966
WRND,0.038633393702339314,0.17586034458634714,0.052760467823699475,0.20529223619353243,0.04917554518008793,정상,-0.03534931770356453,-0.1740197977110104,0.0031745851205231546,0.3010645452538585,0.2513592902344819
DJIA,0.03689592251220253,0.0834011497231093,0.02991566004948054,0.10732337017589448,0.049073595969595596,정상,0.007613196762784935,-0.10421484004355475,-0.0068902952895835146,0.10305852682512517,0.02534211650642071
091700.KS,0.06481481481481488,0.09697933227345001,0.032292521857273604,0.2161332028212602,0.049032126071830495,정상,0.01532782787986231,0.2588360905701806,0.014705882352941124,0.023738872403560762,-0.0043290043290042934
EQLT,0.042473642940792145,0.17628812083640666,0.05512060714339695,0.22287734730906408,0.04902402401418243,정상,-0.04496853498527348,-0.2473194693081761,-0.00497530116134548,0.26778701678403016,0.26570736816156737
ATLO,0.06274529013729846,0.1661114914309949,0.04669977160982586,0.2733578744842337,0.04892358552645132,정상,0.06026168769802548,0.0516100543319678,-0.007762916818179977,0.22664707599168854,0.2714822792042111
GVAL,0.03626381958213831,0.11831812555422694,0.03982022484529035,0.14214570300211718,0.04880669564426543,정상,0.028205068314300197,-0.15754576847265234,-0.009893613451775862,0.20132116808615952,0.4263501545354449
BTZ,0.03660281179343117,0.06247587960090106,0.02618171645983014,0.08816465994624081,0.048559477931045425,정상,0.025696847558800306,-0.0871690942510085,-0.0073479587308030725,0.12920118075211517,0.11771646584732776
CEV,0.03497217746660186,0.10894612870977216,0.03719822032081477,0.12808578071373095,0.04835697108843334,정상,-0.012395406878157711,-0.1358224413299468,0.0015609977372952333,0.09252311032885263,0.03936376096652361
FIRS,0.030852696874853702,0.10644487781661693,0.03644629400929755,0.11117856121207756,0.04817898168585877,정상,-0.0040686878838132046,-0.14864087123789516,0.0,0.15453675660257726,0.13931963683176574
NVG,0.030575674953320142,0.10904004901971032,0.03323449062493555,0.10641764370508242,0.04814826886422885,정상,0.03244804820913283,-0.19789546331785834,-0.0090336718337104,0.10067365737419132,0.053569748660385885
TEVA,0.01481624481708832,0.3122313721906469,0.05788400133143479,0.21153385841764336,0.048006731503882294,정상,0.006256390908862319,0.09627877077515601,0.04828346842588327,0.12966402348219663,-0.11806447103039985
EMHC,0.0353343540628559,0.07659013241011792,0.029063088411277915,0.09718250374714874,0.047889111314803445,정상,0.006949670683895071,-0.06365492099649128,-0.001893332234814027,0.12185404694046786,0.09469481671290492
SKYU,0.06322377902983978,0.34873487876089815,0.09013554422949555,0.4545214193759851,0.0478837682127272,정상,-0.08492421485209664,-0.09952589864072356,0.0028728609770496405,0.5925482115569707,0.16411031746256377
K,0.02172896909619082,0.08044803792480537,0.03106498169838079,0.05559911231022344,0.04778840553294594,정상,-0.0012634648503609958,-0.3018623549700666,-0.007044606382802798,0.041132658748889606,0.017615817329545314
QHDG,0.0358720869177207,0.11055467843667888,0.03879569774931779,0.13514466616381052,0.04775866767025905,정상,0.00029806515615049545,-0.1022137487333411,-0.0018908628143181616,0.17115794870978407,0.08959903094556876
XYL,0.033008815958087245,0.08898643835913744,0.05618492871873815,0.14153790289668425,0.04765319655189376,정상,-0.03722560859461849,-0.3110931981944781,0.013703444662074293,0.25983726259499074,0.2789856099830226
FLAX,0.04554686228921501,0.16962994680182408,0.05569662287139332,0.2315207122211153,0.04742672633644951,정상,-0.04091756164705279,-0.2088510200440502,-0.0026886640643526416,0.29709031461662994,0.2977491348052046
EDOG,0.03968979160698405,0.09456407859735605,0.033247636908648515,0.13016156449084396,0.04718190738776268,정상,0.0269089933667524,-0.027581272100749288,-0.0018761038464665258,0.13241928225964572,0.15050806380942028
ALE,0.026030364984297227,0.06365533033047721,0.028608831761520293,0.057022544477591364,0.047103900081203465,정상,0.023451856365603763,-0.17576749331132507,-0.008091828486310071,0.07237696098377056,0.04358273827890047
PLPC,0.11801439881568188,0.4668818224755322,0.07215330125559283,0.6844706498473702,0.04687786982091968,정상,0.061136484450298845,-1.426089172581026,-0.08632755228042988,0.6512898775486844,0.6730348319298958
SMHX,0.07741071975509817,0.2447640066390031,0.09193230487177062,0.4466041585803092,0.04675566186101814,정상,-0.06891031409390636,-0.11140401782710055,0.019514270653951726,0.6731442633348199,0.36942436288903213
HEGD,0.031270041447170716,0.10263600907598702,0.03436319973477797,0.10782208705563663,0.04663663852343658,정상,0.008347958949501133,-0.12774792524850853,-0.0015512489378386451,0.1609215754100286,0.09954010630001364
FLBR,0.03761667449547068,0.15332492963729027,0.04640451946033397,0.17959756514165864,0.04643657730270556,정상,0.08538384633384083,0.16435816407874426,0.012651861187517044,0.15824114416194623,0.3385351089832749
THC,0.042001836419528704,0.3395383712693114,0.07742539071602295,0.35523322302606936,0.04638886000542558,정상,-0.05498382311293966,-0.6508221071025841,-0.01653598288343816,0.42633421469446997,0.6038391843683952
ERH,0.04458210110370442,0.10090090771609117,0.04381753672616684,0.1688940884839113,0.046319478695765026,정상,0.0007958134196704991,-0.3406310452111427,-0.007461789253108475,0.2218308940934801,0.23935970273357654
ITM,0.029146824431727003,0.06859528358813294,0.02353370804871968,0.06275592281485197,0.046303199142539775,정상,0.012279977083341054,-0.12143092897801178,-0.008869780953921436,0.07518811760572985,0.01433413832310948
IBOT,0.05017170223799594,0.16185314464211964,0.06313478030181097,0.2560296775511335,0.046288778896949434,정상,-0.08341176861955543,-0.18824684948366058,0.00423525296181082,0.31794421352817404,0.24671020559899248
EVIM,0.028303652837700977,0.06991451380808122,0.023248814183010502,0.06028313797667001,0.04603102666535819,정상,0.006788532489678034,-0.14807788527389143,-0.010007912422924425,0.07512108983616761,0.01989661870002868
EWJ,0.05461219542201934,0.14142194016433707,0.040754987592835024,0.22249744109282643,0.04599196550223594,정상,0.03732133787150427,0.004905046793911072,0.0002960946905261608,0.19013862429655237,0.21317062781288398
TDSB,0.032279492750660665,0.0928267734334145,0.029112171497495343,0.09731334260904748,0.045860471508638256,정상,0.01379824353252479,-0.2813107175117372,-0.01439752145885953,0.11767857519118774,0.0844614529925991
NWLG,0.05208041363372029,0.11605784251472273,0.051169144929200217,0.2166132055354025,0.04522933369232046,정상,-0.0064274421621373645,-0.10828087801493391,0.0066592705257375595,0.25688395248131535,0.13598993005783777
TAFM,0.02971575142290006,0.07130136953129163,0.024266345283946666,0.06828745647106307,0.04497685920839445,정상,0.015763531436808087,-0.09704172099041475,-0.0060308621831506315,0.0647744550699354,0.011018965544272064
MLAB,0.08398870066749997,0.3653728331702375,0.05119482462985414,0.47347891835889033,0.04467568364311793,정상,0.2990644288361566,-0.9395287331126401,-0.04769905396230312,-0.38046057386630094,-0.43771093860027166
CGXU,0.0401849955272886,0.17608053779397048,0.050128464663308225,0.20901284368127568,0.04466500912743471,정상,-0.03264815345068428,-0.19713678353611924,0.000546249886787864,0.24816998595921524,0.22274859577533657
THIR,0.03966306352395388,0.12353816129699724,0.04389614491072136,0.16638076711248978,0.044229826203022626,정상,-0.0035164087564598656,-0.12602126885639353,0.00043882133391570655,0.23160043634148364,0.2132345220563412
BRAZ,0.04209272879993864,0.1757655510595706,0.04982284230947287,0.2153400656933107,0.043969248128377714,정상,0.05701439519977475,0.13522391692423613,0.009762954158128334,0.17524927651585265,0.32676851683680397
NEA,0.03359318479266693,0.10225698492886615,0.034520696531546546,0.11769937537919503,0.04353233743865559,정상,0.03739499755155651,-0.13230019018221711,-0.0073758779869007585,0.10748542507826886,0.05560169168374207
GOCT,0.031161805269047216,0.08411569608248737,0.02769281835146642,0.08739047649373208,0.04339946631021285,정상,0.00990657136975659,-0.1462963525314971,-0.009002595476523267,0.1456304152797261,0.07998929617703965
TSM,0.06910495324172516,0.3466802809067602,0.10002295013440632,0.49275145779344603,0.04333845972327949,정상,0.04917231498924893,-0.0340348921072805,0.01953405695082866,0.7756349947221843,0.50598997380054
VPV,0.03321489822647594,0.09551695276467331,0.03364281935470914,0.11122313481296489,0.043120783503429294,정상,-0.016844281582509835,-0.01598042452030002,-0.004446467885961702,0.11802772176091114,0.058039414381911625
ETO,0.04035288606887133,0.10313893248349149,0.04026198280512694,0.1514749373555778,0.04307169137817973,정상,0.009547960227189178,-0.12036236944217349,-0.00046326070054647506,0.19795055310334053,0.16093156786995566
DYLG,0.03535195817695724,0.09581778966665344,0.033430606334472035,0.11863628543890381,0.042819028203639475,정상,0.009934068632685644,-0.12502509312322296,-0.00483497832494606,0.1381752463189272,0.061740867305764224
TGRT,0.04635290442471862,0.13396466598217205,0.050501101311854146,0.20770353991958687,0.042412953437029055,정상,-0.0037700770544583095,-0.11742484839407424,0.004413221112128829,0.28634043352110106,0.15955345248415997
MD,0.03669441743664059,0.3852963466822801,0.060804218972906554,0.33835420479772826,0.042199032425095775,정상,-0.05372014677117218,-0.5585526226462589,-0.020072616131342258,0.2273229779236039,0.28627319145224384
QQQX,0.03682375655020387,0.1154764974140563,0.04093557242724022,0.1483645664114923,0.041660273968019135,정상,0.010855220044841518,-0.17703910048553734,-0.005766721372457706,0.23121961909337596,0.07822400129068763
VWOB,0.03133141937307227,0.07347795561893444,0.02687191528280719,0.08146663986158677,0.041527084672552395,정상,0.0041401745519416,-0.09367695801343134,-0.005454402972568717,0.11950432720942739,0.09294665816209968
RAYJ,0.0565428282399385,0.08545946337415566,0.03970837223428103,0.1973980235027089,0.041344652592040676,정상,0.01721936545670555,0.004581485810110253,0.005855540954979421,0.23217734647571175,0.2026892771312685
TAXF,0.02718173295401516,0.07284412216762925,0.023852122501701878,0.06187361612592466,0.04118499717468471,정상,0.008763296451519742,-0.133333498869595,-0.009607333443204746,0.07512953065983496,0.008681562125483211
DOCT,0.03037144789705981,0.08898011439340925,0.028968822983968412,0.09093075403073526,0.04108940700411745,정상,0.00642396458709682,-0.1386937835723625,-0.007674294848163288,0.15741736761543645,0.08283749602431612
QLC,0.03516905533984782,0.13759156837853093,0.04436186753825866,0.1616545230232157,0.040937350569848596,정상,0.0023186416471092097,-0.1014300607356049,0.0014994196963307171,0.2650121921991231,0.17297725778540252
ACM,0.04741005361801243,0.1583144543343753,0.04966617548733998,0.225131744444533,0.04082104917649643,정상,-0.0288016902890057,-0.18338016993882394,-0.0024174634926510397,0.3107219726585084,0.2258417776646251
CANQ,0.04272998936318784,0.11243310985924437,0.04474298916564612,0.17390432086552732,0.04079173500102773,정상,-0.0026348802351769396,-0.03703588932263241,0.009536062373755039,0.2011816804460873,0.114948088769107
BBP,0.0404832753139317,0.1878495124534163,0.05009728487840981,0.2191849998507182,0.04062665942855942,정상,-0.02591272616341389,-0.4329007952447027,-0.0006926435331018332,0.3542049636757927,0.18191299095441105
EMCS,0.043730277325789935,0.18979507633266746,0.059141307336445736,0.24670070153427706,0.040472500603379036,정상,-0.01099821096099135,-0.23271836370925436,-0.0047267081317687865,0.2893176339840158,0.34280610863183303
ACGR,0.042798689653085864,0.13675562346460057,0.05165789157610745,0.20025464975004933,0.04007877010121391,정상,-9.634954391374295e-05,-0.04488132673863199,0.011527281604679196,0.2897467289960234,0.13617899231560848
INMU,0.0277552959988272,0.06569628759385293,0.021729168430203227,0.05688994314964682,0.03990702644191613,정상,0.017809812511637713,-0.10686087180981774,-0.009060402085918962,0.07136374979865234,0.018825746542140642
WTPI,0.032426261916300714,0.1055242472089919,0.034936998234194494,0.11833427801607709,0.0398869500300727,정상,0.012065198924627762,-0.12351317033391279,-0.003988818723505982,0.17030892538141185,0.09036246748072707
VTEC,0.026855575027608714,0.07023731123401511,0.022557898077925742,0.05788793240295429,0.039750481991811415,정상,0.012557640686178817,-0.11554133529515781,-0.008534761485083253,0.07240084636001032,0.004198383314040655
CRUS,0.06323594191933313,0.2996313476853245,0.08729026003595397,0.4260871946746633,0.03921039683286444,정상,-0.038888649038180276,-0.06272471128596659,0.006568996307295238,0.38449030030602094,0.29173996027851956
UUP,0.03759190712581195,0.05050023222715305,0.025975419435148472,0.08969356108034449,0.03904103564382688,정상,-0.0015772452584611463,0.03505363072664325,-0.0004215382471548512,0.03345065549255399,-0.07211419180999035
DBEU,0.02688519356192587,0.10053863817689646,0.032305698682469686,0.09259608180242072,0.03852476435747787,정상,-0.019457236119659327,-0.2626396725370918,-0.00740094306382133,0.12205095335186611,0.1516739030371581
WTRE,0.03820456529390959,0.2319987410494715,0.04789386211178859,0.23475412081428174,0.03830658411512444,정상,-0.047613925470470914,-0.7487897255409195,-0.03688340711023985,0.35686925647428724,0.31826458838398874
AVBH,0.031414553051936744,0.22414788001720098,0.036154430375937796,0.1871319039033305,0.03825154464199437,정상,0.006803196214825669,-0.25084017854128965,-0.022255564808574047,0.2737800028588653,0.14894436583201198
SFY,0.04133247492785719,0.1315928863569924,0.04997195601263282,0.1906005126828845,0.03788612472265396,정상,-0.004906006718264355,-0.14356479360828794,0.004932246344202529,0.30179305827108527,0.19723609726925329
NPFD,0.027548428877705033,0.08827982981485283,0.029141114755145026,0.08297459066488573,0.03765096354592867,정상,0.05192986943581934,0.02080416005494523,0.003334084633190404,0.1412702368928469,0.15973418310153598
BBJP,0.053106209875758204,0.13942165740691825,0.0396844826730518,0.2194053603187092,0.037099637346886205,정상,0.03127963201067424,-0.008501622994735003,-0.0008160933550703797,0.18903425121416362,0.21370965827536592
MSEX,0.0967566407284135,0.13539151974442887,0.023428071247222126,0.3418052918636889,0.03665467582856505,정상,0.05015919639230973,-0.8954580596413247,-0.06476091889661784,-0.02157206271238654,0.07006706902199866
QCLR,0.03738812069787634,0.09938449712919883,0.0369709221065766,0.1373828156173217,0.03632000826180121,정상,-0.0065315556289284316,-0.10206677180588664,0.0003854810979708745,0.20204847899696454,0.09658995115299618
FLLA,0.03659672109906209,0.1536242974704387,0.04500490766548104,0.17975135078453208,0.03621260644200519,정상,0.049369795061552924,0.12264851714232072,0.011596130386041903,0.16722613919213414,0.3804533349161099
TMFC,0.04041989055388284,0.1361553596617373,0.04551276664241155,0.18377858228978847,0.03598953978942421,정상,0.0050434990635550014,-0.1211101517088446,0.001170714575818188,0.2772133556287628,0.16784994532083908
SPRX,0.0646853014020119,0.3142412641729746,0.09722861802461913,0.458073224174445,0.035871643659596296,정상,-0.16346194179227222,-0.2549453561046922,0.012642629798626626,0.8751323644927644,0.5091319495226434
HYMB,0.028083108773336862,0.07202027477841577,0.023140409803810158,0.0663841419967164,0.03585589518863308,정상,0.011372960606895632,-0.17648761502050953,-0.012554488510625128,0.06350950379580111,-0.012010522713174376
ADX,0.04162111427097637,0.10660926525625491,0.03967307631432404,0.1610791646482866,0.03580757131131246,정상,0.001732004671386178,-0.20362677977376153,-0.00608018176084435,0.23678891272776736,0.18339558020456392
IWF,0.04270465394429834,0.14164640177155863,0.05158455344414081,0.20519812844529078,0.03564802585489746,정상,0.007301875084958276,-0.10723858761099059,0.006330103417006239,0.31677877183100556,0.173572795776735
DYNF,0.03896711266573871,0.1268489089207363,0.043608728405253316,0.17057157000445086,0.035222351197953805,정상,0.00537272451758658,-0.06567625730115811,0.0030121648054499683,0.24998455946241438,0.15832361906957382
DHDG,0.031958668991459716,0.0803192177857317,0.027042175886708097,0.0918150494950322,0.03472270640450481,정상,0.010874875150420071,-0.1386778935237915,-0.008445683566047024,0.10178089103924726,0.06801839022272649
MRSK,0.032098648582035816,0.10488791543920128,0.033766252848312917,0.11804343205567672,0.034353281356822696,정상,-0.013784251246191925,-0.16740843526893395,-0.006410856587385827,0.15518555068361795,0.07086592993686036
BNY,0.021894112353783468,0.12077165467136242,0.027052882698593628,0.08077315412518239,0.03433441000027182,정상,-0.018165436813788682,-0.40431689169451196,-0.020695960492075116,0.08201594788956323,0.0244644609233875
SKYY,0.04268384162205785,0.19194186323074103,0.05459053416926207,0.24030873748340187,0.03427350882518371,정상,-0.04770193467350148,-0.09817419657788332,-0.0018660048144649721,0.30051734330783475,0.13557129026621229
BSMW,0.028134115862295195,0.06827157292495944,0.022227483420486083,0.06408885533336868,0.03369408327239487,정상,0.0114474673154209,-0.11782120570438193,-0.008829434078843401,0.06939852604089336,0.0015712730046073542
XYLG,0.03579178498325253,0.09993782080828573,0.03566806460275518,0.1315139630953042,0.03367449332543726,정상,0.006425538901734917,-0.1598088468045079,-0.004672801101056834,0.17537131396420857,0.07183683613163483
RSF,0.02661410993061919,0.06963516382845514,0.026400885116427908,0.06664223325120798,0.03351827134375396,정상,-0.03191700002463593,-0.04383263274761917,0.0011998953234064746,0.06597218593010079,0.030765468279774222
SCMB,0.026940053837992473,0.06958385061929984,0.02212365373720493,0.060766825375268306,0.03329599271486139,정상,0.0038925801862028653,-0.12888505055646865,-0.00976957947358359,0.067603290353903,0.003073137019865557
COPP,0.05510741354215676,0.3886440994495295,0.08559794792302666,0.4506969951495828,0.032925350267444975,정상,0.02668516902662075,-0.27499672072475234,0.02026377416586489,0.5139067374588302,0.4057382297568002
MINO,0.02632415625900375,0.07572506978616289,0.023160058535935724,0.06428715181575154,0.03269013458099013,정상,0.00323531400932231,-0.15235876949785454,-0.010405934974888398,0.07078489638500995,0.01109761098244233
FOCT,0.03373706219371986,0.10242064744105939,0.033438588421586646,0.12275820150334109,0.032577578283982445,정상,0.008566426481906197,-0.18391774229608815,-0.008647869817661857,0.18138321069186003,0.10383545207356604
MBNE,0.02720006704511624,0.06488821756171714,0.021295722047077303,0.05802054785333653,0.032470855946714505,정상,0.005920331697944703,-0.10724251355257541,-0.008239049153314859,0.06051477010157247,-0.004113433816901657
EOCT,0.024404497965294647,0.13355317222381036,0.0372038782334978,0.11489997686047723,0.03244087339307811,정상,-0.013264274669123277,-0.22076800154722387,-0.008617664816753523,0.1919672409122597,0.17523011005593725
UMMA,0.0366412311453872,0.16003837862760273,0.04766697189935565,0.1904987051427523,0.031975365200643036,정상,-0.021390091238232434,-0.25534019666615626,-0.004310043389898155,0.20716793261878563,0.19907699293905656
GBAB,0.030752759604085966,0.08864411677319861,0.03235461744731105,0.10291256523588871,0.031935726777153506,정상,0.0419243621631894,-0.1840822751118818,-0.0018816436937416636,0.10284219083029944,0.08895120858884797
VONG,0.0425310041058673,0.14181412325742504,0.05146085746982321,0.20670003632853065,0.03177773018043695,정상,0.007715700384990809,-0.10807009486610519,0.006550099624103689,0.3180499783116213,0.17460257761235498
NBDS,0.06129285176712407,0.15191262431555042,0.059353165869243885,0.29083562588919315,0.03176777283103188,정상,-0.03841404277581825,-0.30109763661923494,-0.007328201823480929,0.3413877932945346,0.2436621951977742
GRN,0.032767128430544634,0.13863659084103097,0.03320616046740876,0.14064619683068016,0.031760368874773126,정상,0.0018077336436310154,-0.13328722071963311,-0.008239049153314859,0.14381622084942358,0.06775752308536331
HTUS,0.03510263846822026,0.10582152212368268,0.036381707708284416,0.13498611420210196,0.031506753425687206,정상,0.019290095112612038,-0.10782169899319927,-0.0029611724009454,0.19772416703919182,0.10755271956799062
MMTM,0.04354549293708043,0.11662385508543882,0.0460720145245308,0.18669971171621716,0.03150507709240108,정상,0.01162939187963885,-0.06353085628764754,0.00625440144205025,0.23297545679975729,0.10287258356446016
MGC,0.03873574553160242,0.13172902679260767,0.04434759240169184,0.17631289365143255,0.030910936030614733,정상,0.0072789083093503515,-0.13600778265396313,1.5685295089884477e-05,0.25892878730103375,0.15326826022773088
FMB,0.027361769433381644,0.06754567326189109,0.021962540506138106,0.06216371877812262,0.030859723956250584,정상,0.011164311999856902,-0.1318498087858816,-0.00949718500391361,0.06552108581328175,0.0016357895873564399
IDE,0.03502752113875007,0.09099646278209739,0.034456681989676996,0.12325804425764349,0.030811893947233826,정상,-0.03994705121288483,-0.11394639378342108,-0.00017599825440461903,0.23215456353726882,0.2957189905377031
BBEM,0.043495480999245606,0.15713742479991133,0.05247949511627237,0.22133816581471213,0.03065754885652555,정상,-0.021481805260463727,-0.1968786285982987,-0.0027571722011489053,0.2690052894027528,0.27996073704411284
LLY,0.046371910676309636,0.13725460914772203,0.0764459620620801,0.2595238888150377,0.030618078368003288,정상,0.07718948094577899,-0.5548113862605328,0.014649113337176223,0.15018617242696508,0.0679226586432582
LOPP,0.042620439026296086,0.10078924150319479,0.039935475574405244,0.16461055927930376,0.03050636040273147,정상,0.004504711438193865,-0.1501017450955074,0.0010987568865652442,0.23691869299961477,0.18666924380996464
NDIA,0.05888682930273714,0.06603487661491125,0.026098911778051237,0.17780069072040666,0.030450177301585946,정상,0.019869033935429548,-0.11405868269590064,-0.01208526891199202,0.08057281339779432,0.01668406651171761
IROC,0.026548449783525108,0.06664945918453613,0.022603677033844694,0.060605093877940434,0.029594040314956604,정상,0.011755780870625232,-0.08945392631999238,-0.006287945903167724,0.060954748633810674,0.006673650908290085
IWL,0.03798681743606047,0.13036926310405939,0.04384611428145724,0.17289286270912702,0.02949863351480736,정상,0.008649624659270327,-0.13441961552810128,0.0004442042858860962,0.2569922485719611,0.1519565499481057
